Componente Principal 1,Componente Principal 2
136455.41028836765,17.294474941550995
-58284.59028186373,-27.49903082756818
15643.410318353584,18.986526901286467
11666.409710050426,-29.00071897873923
158437.4099646798,1.1099078444381745
-23357.589394011662,39.29961915329441
-8066.589933662054,0.22801154705249269
110110.41072268347,51.41773726175266
-17424.590182924574,-23.29262378961503
204855.410475485,30.642437424641468
73588.40977784178,-21.83599446357137
408055.409623366,-34.29274924331529
28522.41054490546,33.355398059777364
59155.40979570633,-23.52848300725363
-2771.5898373878626,4.403526713006127
-87104.58925552631,52.19899494054304
69975.41019797424,8.057663584165178
275067.4106094929,39.700369173835966
-6477.589879082006,2.1986335295403086
96814.41037924847,24.4389651730912
-212938.6027563359,-33.999860883369514
49295.410128056195,3.5564149521234323
-212940.82121165452,-13.012510841235839
-212939.64308846768,-16.037939187838518
41325.41091417531,62.60325506953368
100055.41062388557,42.989825600602735
24948.41068510416,48.39883846221776
-54509.58974532363,12.102555074075427
27762.409919647227,-11.56156674571518
-35578.59055429286,-48.49816164675329
277015.40990417387,-15.528181984026753
-78811.59019515033,-19.05056937160818
-212940.3458258381,19.765326436167783
39055.41026466084,16.560525130765665
-212933.64756680807,-18.05003878924679
2042.4096961107468,-30.99839075776012
-36249.59042924329,-34.016798679870114
-28317.589390865836,37.92747480635045
-18677.589936837332,0.054855328144217404
-38844.58973200479,14.685971062934309
13042.410753811102,52.875452007632404
-22077.589798376986,8.685819863473442
-12045.589383908738,39.36662816723985
31593.41050670031,30.592395730990013
181388.409732009,-25.50610440179566
56575.409869008625,-15.701490490421634
107228.40985959896,-14.39676539150158
6922.4105934700565,40.69702710969418
-6797.589866905691,4.042760879374645
39162.40969346056,-27.858540717029253
-78544.58964033617,28.032587477467217
72628.40981380494,-15.611473494911566
-38785.59003430681,-9.191056067579416
53282.41028147215,11.77876398285417
-91144.58972113483,21.44298684189759
48842.40981262784,-19.01386393625596
-4953.589127770683,61.31200476312231
-13203.58988045227,4.284255002504409
126442.40968494302,-28.79700129545912
4882.410492800798,30.954693723961906
8748.41017200169,6.962032179317666
-10035.590110530728,-12.811904010761737
22055.410680168097,47.40812871149635
1231.410427631972,27.15616988355426
3842.4097070551834,-27.784171793000564
-49997.58980475213,9.833830443542865
-212940.05198143204,17.363637505898517
-201.59053674387056,-47.8407971724328
-6477.590350966526,-30.38446466428828
36394.41021261302,11.493249077115976
-28979.590468023718,-40.40831669408391
-20944.58978392054,12.143823986935846
34533.40956701803,-37.44246167327059
-31696.589967456177,-2.396990737480526
10334.409932753952,-13.125903137189693
38228.40942756923,-43.68349779174182
9339.410071787817,1.0234399497903683
83028.41046204694,32.80474978852746
-212936.1525015104,26.474730108538534
-41517.589314660436,47.394257573423694
44355.40991265115,-11.457755019161686
44868.410466468005,32.66021404170577
-16477.590052503972,-10.694988250075422
63082.40993037537,-12.642879752106799
140055.41014685633,5.9543291653011865
-47944.590252204456,-27.15831167895606
40108.41009236506,1.5387547260988037
-41783.58985555601,4.662745025656273
-34460.59031514374,-29.261108328599352
103359.41011332656,4.7380810044056085
-212940.98298060187,19.81328345828807
42815.41028026945,15.498809101466042
63442.41051823947,35.26121393296794
-57944.59031821047,-27.1844297018578
49348.409749034916,-25.178313919160942
-62304.59016248791,-15.50225500630566
-212940.18100161376,19.661960806989644
-71344.58916371009,56.870007960798624
88805.41027390544,16.007763417753402
-212936.33395100088,4.565957630097444
10215.410300622229,18.683524093859138
39095.409985197584,-5.384399945195663
56108.40986525173,-15.355041831980348
31895.41011806327,1.8140424951947554
-212939.1357420605,-66.20459978856077
58796.40999378918,-5.537013355528391
29095.41037677706,21.76414195050909
-212939.99250517308,9.574846121084182
18015.410709883472,46.79924469997102
-14342.590282524521,-28.626938950148094
-31696.589967456177,-2.396990737480526
15167.410282721587,15.947136910622222
-46035.590101962036,-12.380845864367593
-9344.590018130537,-7.491680073516353
-212940.66280868358,54.702236646443964
47536.4102503151,12.431376081923233
5148.4101628024255,6.819957185456856
-23836.58911331059,62.10145453084829
47068.40944463855,-47.41251072013975
-22704.590093500774,-13.484933999257025
80055.40962568062,-29.947893581641694
7402.410108633685,1.1425252623707813
-212940.50649762974,59.10793680417383
43655.41094035529,64.49549986609007
108.4099470899062,-10.785817531235953
21943.409960846435,-11.003819796792907
-212940.9555030105,-41.75237326452135
-18931.589582690598,31.471433668076916
-212941.41748369043,-59.716226516249534
93112.41016369071,7.939266565521748
38228.409455117406,-46.54150106446818
-25825.589988276824,-4.479842095377155
93735.41061459799,38.87735767556278
39748.409903844855,-13.734929121009369
1708.4101616364733,7.529278828708686
66866.41072782385,48.17686904242475
16055.409997418237,2.6019367834366713
105615.41004733685,-0.516215178210478
31938.41056362674,38.65628872015896
-25337.590172066728,-16.524615082657878
35215.409781982,-20.58732339725029
84322.41006642305,1.6980360743145897
13595.40969373321,-30.937363742984164
43843.41081338874,56.07566408690438
-27304.59000447529,-6.581068023201825
-19789.59029198255,-26.629197085888816
1095.4099106010044,-14.048735351071006
-212939.1277358651,-11.30355798529542
-212940.56830539514,7.9642217696662225
91162.4100727515,0.8814991071496516
158555.41002364206,-3.0641279327203232
295255.4094654147,-46.378038407569505
-26184.590087011995,-12.433566739864048
44879.40951345527,-43.405575400969376
8815.409463469887,-45.99581732608397
31420.409737450158,-28.31299540492079
-212940.64908393493,-11.619064006863958
-1011.5900447710735,-6.163944517705436
-18251.589677700067,17.2909988365664
181341.40991433925,-13.231578874176034
-63436.58994244294,-0.06122488592819428
193282.4096794368,-30.507365288368675
2348.4099740436345,-6.924542655669234
-7597.5897513847185,11.464924012682308
47988.40972525384,-27.850420184187854
-48444.59005629793,-9.228881837809478
90642.4102759049,16.563856891784475
58955.4099040579,-13.462842998474684
-4094.5896961898084,17.153903945532516
-212940.72531803753,-6.477438930254048
-212942.00276133415,-11.3620495748461
-212940.90235060646,17.85025945702285
-22386.589855746563,3.5289164110954068
-33784.5902366771,-20.632701940572147
-13179.589917237276,1.4291277337940405
-46331.59047862531,-38.59204787379694
-212940.28637240225,-5.150721117133916
11695.410473117861,32.30644526821418
78795.41064386001,42.92102532939739
167975.41007600116,-0.1383164639800711
28255.410732289565,48.04579993236336
28295.409556588118,-39.18247111862865
373548.4100643964,0.4527903806988237
38348.410060527196,-2.9097180030873893
-212941.7102663445,-20.290038790690105
28252.410323828048,20.52373682583017
7055.4096169593895,-32.92272814099113
-212940.88092608965,-48.26768613855253
-55721.590056552726,-10.051546168733955
-12827.590158944662,-17.652607907290253
142853.40954557882,-41.99252178696659
-40308.59002561341,-8.224941742511705
45935.41005448658,0.839260503889936
-212941.38317187398,10.902151869693823
176255.41016628378,7.692202750318458
21055.41004352009,-2.1413694844872517
38855.41111557041,83.83946555406908
-2904.5904068979885,-34.71948518528994
-6704.5898611747425,5.161214532992869
28401.409711355147,-25.352721067455544
48880.409936452124,-11.532871647740409
112817.40993696412,-9.363010710049975
-16437.590141268756,-15.286729640286781
-212940.10551939614,-42.01921284862255
18838.40964492946,-33.128031839634126
2980.410398147705,22.047855294848326
36425.409987634186,-3.4628115210168895
54655.41058091959,40.17405134603797
33337.40951405682,-43.49763321976122
14028.410944769972,67.8514963993041
-30211.58953467,29.867060604271884
31055.410184927194,11.55279942795978
-24398.589813236264,12.73157364022758
131122.4106771914,44.02727026041078
-28420.589800774927,8.39887952843538
-212939.97680123846,-28.265304557828774
-212940.50947307923,-40.91105762270637
-18905.59034451809,-32.03358672488051
31055.409380679506,-48.34274887775951
22055.409514270967,-40.904525324948104
19868.410127730378,4.804957634142533
18337.410108573422,1.0174359671764124
97655.40970472748,-28.53258231167584
-212940.1721042819,-27.147121313340847
1322.410148412051,5.062794761743391
-18310.589928460147,0.3948919192075277
9030.41062980775,44.41209067677822
101739.41018588183,8.492721060115022
53615.40979095188,-20.714793981948496
-18935.590025563208,-7.664869577806497
61762.40965677046,-29.168523655115894
-212939.8934765472,15.145734752333656
52002.40952777904,-42.45189048946749
23365.409545094626,-39.09906271795734
33001.41104341768,73.60571611809665
-25317.58979481052,9.04939850778475
-3904.5904113186352,-38.22844356715605
71962.40970074062,-32.33697033959964
13815.410127848561,1.9184458966013314
3055.4103971681416,27.049432263430983
-113182.58993141392,-0.17131683554175856
-212940.19035272574,-29.935244317746633
226122.40946880984,-47.79602991938014
-22248.59027082709,-25.552914749197768
14002.41036441064,24.26631630388615
76308.41041858752,27.081840849704193
22300.41010248238,4.722157444552012
-86360.58984953971,5.239774305855645
36149.40984849833,-18.610669833398156
106015.40959832925,-36.9454051263542
235362.41069854028,45.82825075931238
-212939.96385852376,-12.19713148988945
44162.41065461749,44.166653511763194
-67637.59011876603,-10.86984812844777
-38786.59023575162,-19.962267515573682
-60923.589408792555,41.832460522415055
-20024.5888183777,82.86711846276873
-22387.589637858506,25.236018567524187
-26360.590351486037,-32.20714666127204
5237.410198627959,9.112852662754774
71548.40972895229,-25.933553513005737
3815.410745023005,49.90069872908486
-1544.5902081949032,-20.78116608710014
-4477.590182066675,-21.908267357006224
139015.40969773923,-28.60592233924569
-29022.590176614623,-16.42164453821904
-37715.59004139098,-10.360770878354653
41602.40957975746,-37.820721297322855
210895.40999073308,-10.064966320478039
2055.4100842621465,-0.07123466535074398
39055.41055255996,51.32575600462603
50969.40998639654,-6.653003108607681
-52167.59016631156,-19.23676582017103
71122.40963217359,-34.2044109166402
-35851.58994997488,-1.2575811418260119
145828.41002357533,-3.3859765093381893
-65051.58970145498,18.684163509754832
-15817.590140464916,-16.648477173611663
37602.4105599464,34.57656614210014
-40131.58976679131,13.748121790384362
-15544.59007437613,-10.435202358330235
-97019.58963327874,22.990928589842827
-54477.58974085848,14.466746460523792
-212940.9505668585,19.96952352216832
103268.41007425687,-0.1846053185084879
92501.41039599027,23.97123703146452
-22383.58994920349,-1.73617379663542
-65306.58928345239,46.766733068954196
-23096.58937116866,42.64136913330514
38682.410495244025,33.6406342367483
-59643.590417105755,-35.086561687196124
-85997.58990423368,0.9609271977182687
-39344.589967314714,0.374236649075053
21808.41021326127,10.115629336831933
-14076.589720229522,17.327583062836784
30324.41062316179,44.189473214135525
-212941.83504054497,6.795278184148643
-20143.590161406046,-15.79776428274284
-28597.590202995434,-22.526930709815268
42388.40937411029,-48.2797227358448
7523.410355688227,20.26732889782324
-39544.59020904725,-22.343749467841544
-83148.59024570383,-23.98295855244903
-12788.590175564786,-18.823350253248943
61215.410109559714,0.12298023351022178
-17024.590352717652,-32.838123620919795
8748.41017200169,6.962032179317666
26295.40994982137,-9.227909201586282
118055.41008088487,2.8686608224535517
54935.4097849328,-21.70941026021163
18162.409793855582,-16.79305206979305
-212938.21324598722,-11.715441491664732
171455.40979158357,-18.298961340087644
12439.409695347931,-26.224982348761227
257042.40976714232,-21.99910008151718
53127.40957014513,-39.587406026542375
19754.409991515102,-6.965506605354628
-6011.590415649851,-36.661911146473116
7682.410182718539,8.024832361176294
348122.40978239203,-18.74658782584268
-83571.59012739258,-14.28118956540393
24082.409834072852,-18.821582374773634
194588.41003900304,-2.427380694796976
-8584.589556893443,29.376843346811796
147788.4098046602,-17.622612670070577
38055.40984861215,-10.137145114009574
-52664.58951279511,30.2016747652057
17415.409161705124,-69.2880585187155
-23921.58953357264,29.543683107835573
-11383.58972135783,14.897667558925273
-3974.58997591886,-2.7816048559753095
68328.41004230385,-3.8538447274242364
-212940.3906043417,-14.351436628108338
27895.410690199522,46.828932692529406
27186.409482646774,-47.159440812986645
-34459.58986066296,7.541031211203265
-38357.59033729604,-29.307927989617763
47628.40952269491,-41.795123400601746
-108333.58949551976,33.20015322572656
-212942.02030484704,-25.230896890999702
625212.4096723353,-29.17018089299081
146989.4100305302,-3.884022118767834
-212939.4234486466,-42.90460182249724
-212941.81427463132,47.94988469616023
104828.40966407466,-32.08187647571385
-32805.58997090702,-2.705651277992184
-61997.59028356457,-25.048317885690917
29530.40945941226,-47.211771003309444
-61356.58930234348,45.84524261594408
-212941.0461671192,-0.2648980881133547
38395.4102444249,14.054087519154002
55788.41028432548,19.122412367631355
-59904.58967197543,17.851585348725
70095.40978466805,-23.597067478794713
162242.40991795575,-12.096579982753257
-73531.5901982859,-22.001691448872318
2882.410026223612,-1.3970786610459696
-10197.589940494305,-0.8005783337171308
74055.41003240006,-0.07047172334277013
15508.410685149067,48.757122957438426
5348.410201853514,11.388519131813473
59415.41051069439,33.496011705824
22517.409756217894,-23.160572786069345
58055.40960305041,-35.48616075072455
43442.40949024234,-39.48893526832831
18788.40949176792,-43.19658663374448
40682.40964977245,-30.458763398309646
-15437.590550921477,-44.864954353880265
9308.409937132843,-12.946620814709753
32908.41093417371,63.76722706017282
-125079.58895078953,75.59364531842809
153882.41038673025,25.380946062866695
61819.410702789275,50.39382655406347
-27131.58994645266,-0.57871177757844
180082.40955347323,-39.86507715639365
8540.409954121076,-9.169510679480412
-1650.5895598787292,27.190456240252526
56468.409595497404,-36.997499382867005
-43677.590366589466,-35.21562964767708
5343.410039816991,-1.8711626285955048
-97651.59041652766,-31.213024420565546
62227.410326420555,20.177315520291963
123975.40962769352,-32.566893659010496
127695.40963959045,-32.76792013800937
61922.41009127049,2.929932382986049
-56847.58945578704,36.008900215222766
-212940.52688286465,-36.96037452985494
-37539.59007011123,-11.141573838799635
12390.409966330008,-7.1657849596541885
-3904.5904113186352,-38.22844356715605
-8934.589604975032,23.21286953692019
-212938.1109986524,-5.435945482596075
135695.40987017495,-14.467144022757063
80764.41006382444,3.852127187356211
-41291.59040596434,-31.148894513371197
-2579.590142848872,-15.818350587785595
-212940.08485170468,-4.790943893806598
-10344.589349817026,44.88034682637576
153882.41038673025,25.380946062866695
67348.41038470257,24.40421291479681
-14716.58949395824,35.13187836089971
-1899.5897205134142,14.250555780917406
124655.41002027996,-0.7756541146881074
-42857.59008943154,-12.423954153562747
3457.4097433246097,-24.053264924756768
-43195.58993930997,-0.5358874531453165
27455.409641263006,-33.44309196047802
116055.41005699607,4.573219471450532
-22272.59050625801,-45.03154806726298
57471.409927679044,-11.470729353462389
119055.41005970883,0.5315794653166185
-15851.589494471407,32.435289281259195
3082.4097121703585,-27.838425259759084
-83224.5903273648,-30.792898616979784
5655.410440980714,25.48052437743722
-32064.59056804573,-44.49712590466747
-30451.589960138022,-1.2900595471705418
-93917.58924413339,52.192931667720764
-11462.589962580878,-2.5948448100510437
-104404.59052171666,-38.59911543351707
-73319.59017501243,-17.80071648618709
33322.410274677175,14.44239455320906
-212941.34165514333,16.882904146193276
89935.40997220215,-6.119445634320213
127336.40945653473,-47.674296190012086
138922.41000308556,-2.504412495523597
124062.40986770752,-15.370923435679664
-212940.24251523544,17.801287068917368
-1944.5900958734962,-10.350789908231075
8930.410029548204,-4.074869758183421
-9851.589765779418,11.330009189210509
24095.410030904673,-5.063374201212029
4175.40931362562,-53.85669770110302
43055.41041303952,26.59307802058013
44922.41050968301,30.382683517108653
42935.40991898565,-13.578025146216536
195815.41069293555,49.633446289096206
170975.4100805909,2.41849878778715
1282.409529520289,-34.976165952852725
70748.41039346148,22.84191830413761
-41531.589882904176,6.557623574489555
44318.410124536254,2.510491220545177
6661.41037107452,25.044365953658886
18698.40984300528,-18.047015478300242
229555.41029013667,16.244175364512127
-374.5897227910061,16.98189769566743
-41197.58976202251,13.271313636018823
27837.410181140374,6.676900442065968
27684.40988852868,-14.866830214509731
-35972.58971185472,16.98441985189677
-45817.59044057556,-41.277687167768434
-212941.54687624366,-32.82639507881796
23430.40969475825,-24.900383267393543
9695.410299198866,15.396447034008846
-48826.58952758853,32.91015982179642
42748.409898904196,-12.341434336560116
-212940.27844628424,-43.48529048835821
84055.41017426102,8.063173607978493
72535.41055029412,35.80199750779965
153402.41085209613,57.3814128148404
-4553.589535233344,31.324767185631245
-49984.589942215774,0.0941998920095787
-9384.589648024039,18.681915267425605
149122.40966866858,-28.659934635303237
27580.409809076813,-23.193798242446693
30518.41038853796,21.50746874045425
35375.41035180617,21.64764218285445
34106.40992969121,-11.33716510198804
-344.5896559085368,19.67465752231021
21828.409810912468,-22.893141395691057
-71637.59065266533,-51.724010427913754
17668.40972632881,-27.03123267706234
-7211.590162051239,-17.89065104770893
27257.409757937206,-26.161427714427482
43095.410085510055,4.401307627613968
76344.40978641484,-21.876142434976536
-212938.58560924634,45.385824690940986
-22358.589571834593,27.511201333332053
-3138.5895263960924,32.092691629734226
2385.4100815750844,4.030696500236998
-78877.58966188507,25.379187772598826
-33928.589943297935,-0.3002151892320651
63188.40934763584,-45.270495491137865
216455.4106536893,44.0503042278579
-57224.58980825741,9.331208788884668
77215.4111728492,84.09534110646868
44813.41004839321,-3.548424888175944
39592.41019950523,10.54699184264906
18055.40949300963,-46.65726602367782
122365.41098674801,70.47556164868126
-212936.07232765612,29.966486846405
-42851.59006388463,-11.103150930016113
-12831.589282433826,52.20434418320693
-212940.48223953627,-36.12966713523388
28122.410719457257,47.98702367520882
-8397.589933295852,-0.7371123131402612
-212940.6998349639,-22.862540533484704
64282.41021888628,11.37530158093374
8295.410477030753,29.91189801079591
-41931.59016770184,-18.325451975282927
228187.40969429488,-32.82828485802925
-212938.5524005282,-14.14589347121268
-32253.59026112346,-27.408811840947365
-18612.590299312542,-29.61173152662559
68948.40974198905,-23.2424749777063
-877.5900418901396,-6.993291556847565
-32630.589490612023,32.675954477391265
-66694.59005244836,-9.263038894308476
85010.410216558,11.910021768509846
-21451.590243670245,-20.33979292042335
167548.40966350597,-27.3357315164553
-14491.589901598252,-0.6444339835997015
-76797.59028737473,-26.017649830160185
-34444.58944311312,37.53462634629213
40860.40954608441,-42.694012933491265
-212941.9908806957,-5.244855035283874
145338.4101313103,5.285981850976
-212941.43903215564,-7.995063958619394
496388.4101861209,9.353171399243381
40748.40971659499,-25.33861986263278
-66637.59014138838,-7.6950068629893895
-212940.90837276695,-29.145998418097065
258215.4106172395,44.38784671908232
75055.41015335727,6.125156895467889
-11397.58930253679,47.20690404714721
-212937.31315299022,27.04119398523042
100934.4106907448,49.294090975453145
55574.4101669379,5.592621782306515
43567.40926855987,-56.998909764561134
-212941.66886739756,-21.144741043970438
-2611.5888689226417,79.14931502086196
28882.410607938138,41.40788962151471
360361.40963026695,-30.655773346732715
-212940.0564536336,14.955564066168932
-212934.76847621478,-20.19395111015438
43685.41029232061,16.824863674626474
22562.409481504612,-45.3086248388343
131642.4100224846,-2.6419332902990833
36135.409973787595,-5.434942791013234
39355.41109543157,76.55347783983045
64442.41024803412,10.885840573586128
-79877.58951786364,30.429687028675417
79849.41104089552,79.01950789111625
-62971.589927952555,0.4323681947207413
-212941.28469407372,-0.6660156936222573
-63556.59029298178,-24.08941912856658
29462.410117195297,1.720214192420261
83133.41049713256,34.08287587287375
-212942.45730141236,-42.45426786774435
140748.41017407077,9.925143560294577
-6544.590130846881,-15.710289391565112
-32304.589299410683,45.682196386216624
3788.4098566526322,-19.47262966909333
90402.41027657158,15.942819919940632
-18741.590095378906,-10.6494469867803
1922.4108712353272,62.66447489505626
-58277.590504549305,-40.10386026185904
87305.4099589694,-4.23904208717968
109095.41015532814,3.6669223294531537
-43096.590225890395,-23.328324966218222
54892.409595148325,-35.57011629084386
-16968.58934952628,44.97226246657864
29588.410200102495,11.786922404285711
-16971.58989234776,-0.6805789173556517
1610.4106160886824,41.291556945501526
-48525.58915669402,59.619453185940664
7455.409904677849,-4.605440077729634
160268.40969870286,-25.0701059887945
-212940.53150007475,-35.961204813796904
71055.41013832494,7.009846601047021
-34193.589685415915,17.75271990747933
60255.410813982344,56.42013330892269
-212939.5344539894,51.6886040928656
-71944.5889178973,76.9452857619899
49828.4101405564,-0.4256194492984097
14215.410239580297,13.606720847533675
40322.409917373996,-9.022615660312786
76738.40998616301,-6.9323261681810955
3955.40977102284,-24.029143919111807
69828.4101567191,8.920493114243847
312678.40997917537,-6.016126414349904
49082.40972474333,-27.396925794736074
-212938.3390718428,3.80369241312327
70345.40972500652,-25.775337583281914
256500.41001334286,-5.26398475380403
-29851.589510364596,30.09230797454834
364.41010352607515,0.07284417760837716
-6211.58949409815,31.202816735663507
49802.4103363905,18.524667665776082
181175.40958147062,-39.68890386170464
-24250.590032537893,-8.586007209552493
-42277.589997444695,-6.363951544443622
85228.40937734212,-50.09215347088321
114442.40988241398,-17.083461625492497
24295.409895820878,-13.36545707077905
272073.4094152228,-51.89860549023656
-212941.43141828504,-2.6227065516818104
635402.4099397064,-13.611146358353114
38362.409920955586,-11.039923335774512
260055.40967157716,-31.136046489091164
8649.41025730336,17.07207748590116
-212939.3240304184,63.51744974796616
53655.41058316851,47.512990930000036
29587.40996359498,-8.365157377200362
85815.40964158779,-33.03491509285217
82655.4100450203,0.9679685071603943
-36675.59010793246,-12.411658518142323
-21117.59035677809,-32.3148266153156
5162.410052407199,-3.085978757385807
6468.4102486157635,14.133400719229225
-13353.590250151883,-22.64878971842898
38348.40993925655,-12.453527139517826
100400.41049957612,31.696923668940737
-5357.590211419417,-22.846382779726763
33468.41070319925,46.10202233244784
19722.41023045655,9.874175813126572
-24556.589630976476,22.464165775218742
53188.40973285073,-23.25231155898819
106055.40998360145,-1.3195981142115074
35908.410281318305,14.686798885449905
28122.410133768026,5.667075629274884
83055.41078778605,56.10919257820949
-12985.58934213041,42.29966429351652
117895.41052839928,37.611385918129514
-63384.59029102616,-25.045531569823765
38082.409486742465,-43.47239692140475
-15506.589819555453,9.571705394575254
208122.41027383975,20.136446345439598
96025.41064291951,45.899631552376654
49735.41008103172,1.6778698471693243
72301.41003823052,-1.7734911570986296
52906.41020855349,12.431234484568092
88695.4097307903,-14.88356997272824
-72319.58989547747,6.091486688324213
23782.41068181371,46.8547164440905
40322.41074857983,51.70377037538722
70188.41011209763,6.485642131800805
-35717.590326434285,-30.490569326331254
49722.41041349611,26.5562832165086
-8685.590328323984,-29.81018561500176
55335.41045932382,27.798127257662188
19962.410046551977,1.4891893660002098
-78793.58984010396,9.208080487672722
2415.409734907066,-27.02593376965695
-76122.59013500002,-15.09550570903446
-12597.589307559567,45.09819768378595
-69584.5904081921,-37.91117287983989
42162.41013756733,5.293317386287536
-33996.589423491416,38.485808781473985
15642.409426638145,-48.151771670455545
-212941.55699841195,-43.02053624123029
-58824.58968209469,19.419641767075674
68508.41099581182,78.85533273696763
-11664.58992935245,1.294185036326648
-212939.79616061322,2.3628072449666844
129655.41000364751,-6.395255439546788
-54826.59007122248,-8.8497358103865
51805.40949913233,-43.540643426912354
42912.410755998746,51.66949316852019
-71717.59037739357,-33.30153120323909
-212940.2375239359,6.831452830316505
75631.41055026167,36.184134693567785
312482.40975581633,-23.122028514838092
168256.41027760162,14.802778732447495
-59971.58970248133,16.02896596935516
68175.40986545513,-15.702773576343565
-33211.58962324699,24.432272248218265
109055.40968094031,-26.547438637289183
-13277.590305446058,-26.396954260617886
88785.41014234892,1.8118958037697115
-75530.58958269074,27.872811725514516
22562.40981954961,-16.98561067541047
-67811.58976527609,17.738625806838737
45948.41023099727,9.136757361071012
-34043.5902194203,-22.41101629645949
-212941.98444070673,8.27419982834074
-212937.97837778457,5.815009357736411
5028.4096707696435,-30.882799641950797
22868.410118612825,1.6718768213278108
-30851.5900758529,-12.859194151464775
-18184.589830306482,8.268939397545855
-47517.58933621575,52.160658294011476
-26927.589918897404,1.5685883582266444
24569.411075261298,76.65061468156354
-35264.58986759216,4.689361285103054
-212939.38659049128,17.38204817623409
107947.41065722094,45.69000164688761
-51917.59026744996,-22.478996687840123
40913.41033516915,21.572460184157087
210215.41011236666,5.325508288878969
87455.4099959149,-6.917873141788881
22268.409558221476,-43.67530238016379
-85023.59022939281,-23.643595502848797
229455.4103826226,26.840468228372593
-62317.5904219472,-34.749821204318
112895.40963449894,-33.8501603248843
369415.41027643956,16.240416224029914
-212940.6500663094,-1.4845691059467299
-11917.590761109544,-62.314717298695754
88530.4100189786,-2.057425461226704
-212940.4790697101,-16.17266946242965
-212941.19264913708,-16.981032282251302
-212940.40223377116,19.014536288031668
-5491.589685300155,17.2554057381835
-32588.59041679222,-38.836837164329
11766.410280084772,14.97947921184277
-44799.58987183314,1.754185087624602
35716.409736094414,-26.293559621763823
99242.41028982535,20.51624169901424
-212941.96758821237,13.742116195735337
-41742.590451996984,-38.38090849491528
2935.4108217000917,57.01779443324064
-100678.5893489397,47.5550621765545
-14912.590107063965,-14.79866444033026
118255.40947681041,-44.050426026206146
220322.40969900714,-27.691544185636147
13880.410266236917,17.35623080856697
10775.409869321778,-18.006728758420717
18870.40944007229,-46.065551354499426
51415.409632633804,-30.353777930758667
-35757.58950746725,31.471280090712256
-70797.58944064312,37.266320628985156
24908.409907657722,-11.699384024495654
-32319.589833941714,9.30047027729311
11943.41000601998,-4.041003474975668
-66554.58974175627,15.992187014554386
6538.410023977809,-0.9582109956136652
15914.410022973698,-3.0865979769387044
-212941.02217613373,-36.989246969281915
160948.40952669462,-37.544210323782714
-25857.590042409058,-5.514328252369289
-53557.590520438185,-47.14947881246936
18588.41089367695,59.79012040726379
-49877.58999247294,-6.200852540380583
26815.4098760362,-12.303541059040203
19555.410109711225,4.641656912409614
-51260.59025486854,-27.099368717747016
56802.410573069385,36.458871194035794
-18277.589544257906,28.931897359538585
39095.41045871365,28.59387192372676
-24131.588894310575,80.58346347604933
107868.41065898469,45.379662281555476
92434.41067084251,47.844700436335344
-212940.89034977206,-30.505746469735794
-212942.49280608835,13.542198254583981
24141.41029323696,14.888757777111758
1689.4100497293914,0.011499983239838824
53828.41074936688,49.59799158425132
-56584.589986991414,-2.2170893354738674
-42864.588983798734,76.99346944017319
-37006.58985401159,7.554219486436502
23428.409782274593,-21.197319747859908
95508.41016888162,7.4456735227305435
73715.41002915552,-2.8306569091303753
-212940.74783967333,23.38296569872709
21708.410116923187,5.832012824941744
234353.40973242285,-27.296941646072487
70922.40984324735,-16.860849764686275
-25811.589424220874,36.22872463716994
82868.40953232859,-42.32581372726382
10615.410208281734,8.748509697260475
-31944.590066908902,-8.563711744825177
19388.41096111921,65.1454858335507
40134.41040448424,24.645451842679243
-83824.58974838417,15.521304327221872
34188.40946475726,-45.44052908961102
191375.4094945851,-45.33237195774044
31415.410077625686,-0.7393758252106521
85944.40982634271,-20.957689796415913
-43197.59023658536,-21.529615411936614
58722.40966475176,-32.624708448810345
16402.411149679818,80.57827672229648
-54211.58899085098,69.69370431698881
54322.40960009439,-31.6438661163274
272073.4094152228,-51.89860549023656
-2117.5902060816816,-22.78800595116979
23294.410438982366,26.893118659625863
28871.409950322442,-8.661891411342037
78203.41002492241,-1.9028223639952515
153055.41044054655,27.267585300942834
131415.40972748824,-27.546632322378173
-212940.8388598915,40.63608736534475
138322.4096408976,-33.578889533491434
25962.410130388424,4.672469581269049
-21724.58995402073,0.33710151472161354
24536.40970898216,-28.30467794883773
-77066.58979787253,7.978529960754819
25455.410332183634,16.800159799628958
39375.410274092654,19.50765509760189
-66384.5902093465,-17.670659314319412
49188.41022912364,12.001628221277446
9007.409917969753,-12.941438267409602
-32343.590481079325,-43.45073377680289
45375.4106982653,46.45389685753518
104282.40952642616,-41.70502864055917
85455.4108280615,55.83195404293604
24040.409939037094,-11.006852840564425
-10077.589801323124,7.972555477591955
93215.41047370166,30.0716972703008
-212940.8762194152,-33.337093200858504
-80147.59011750398,-13.466835579512995
35482.41005277699,2.0377041379196177
-72380.58933901858,43.738967310911285
-57187.58922771156,54.855603199861015
-67310.58937715799,43.86314162254534
26335.41043563444,28.555778648745445
-94211.58933977113,43.285855781809374
67920.4101632139,6.296519733548051
-4027.5890579390466,66.9972404098577
158935.40945142898,-46.21391083529172
148815.41019895184,8.948112701029522
-35731.58923464985,55.420818816370264
19771.410298189938,14.852296026106975
61802.410058267706,1.9536517966355225
-212940.14008146778,40.60303803370548
-11002.589589652136,25.646178954229995
-27811.59001328874,-8.498549017500828
3522.409907110501,-11.324101810345194
